words,scoring
ulema,1.7927184010509525
selle,1.7927184010509525
whews,1.7924368959369428
airth,1.791967720746927
wisha,1.791967720746927
direr,1.7918738857089238
aspic,1.7917800506709205
qophs,1.791592380594914
turme,1.791498545556911
sonny,1.7913108754809046
hilar,1.7913108754809046
pulps,1.7911232054048982
onery,1.7909355353288918
discs,1.7907478652528854
drear,1.7906540302148823
sujee,1.7906540302148823
yoked,1.7906540302148823
doven,1.790560195176879
meane,1.790560195176879
waved,1.7902786900628695
aquas,1.7899033499108568
yoofs,1.7899033499108568
abune,1.7898095148728534
ensky,1.7897156798348504
rowan,1.789528009758844
rebit,1.789528009758844
chela,1.7894341747208407
subha,1.7893403396828376
tonne,1.7892465046448345
prial,1.7892465046448345
cowed,1.7892465046448345
korma,1.7891526696068312
sweed,1.789058834568828
biker,1.7888711644928217
stirk,1.7887773294548184
swerf,1.7884019893028056
boyar,1.7883081542648025
sesey,1.7883081542648025
dorad,1.788120484188796
bousy,1.788120484188796
curia,1.7876513089987802
hoked,1.787557473960777
hoghs,1.7872759688467674
meuse,1.7871821338087641
fazed,1.787088298770761
renig,1.7869944637327577
tsuba,1.7869006286947546
hoofs,1.7868067936567513
bulls,1.7868067936567513
grist,1.7868067936567513
styte,1.7868067936567513
smogs,1.7866191235807451
kliks,1.7866191235807451
mutts,1.7865252885427418
mowed,1.7865252885427418
pulus,1.7865252885427418
stots,1.7863376184667354
shahs,1.7863376184667354
ofter,1.786149948390729
unsex,1.786149948390729
pimps,1.786056113352726
relet,1.786056113352726
wiled,1.786056113352726
stylo,1.7858684432767196
shiai,1.7858684432767196
oshac,1.7855869381627099
gambe,1.7854931031247068
amove,1.7854931031247068
feare,1.7853054330487004
lered,1.785117762972694
canid,1.7849300928966876
fined,1.7848362578586845
douce,1.7845547527446748
agism,1.7845547527446748
nopal,1.7845547527446748
esker,1.7844609177066717
disks,1.7844609177066717
sicks,1.7843670826686684
mulie,1.7843670826686684
lassu,1.7842732476306653
aleft,1.784179412592662
dowle,1.7839917425166558
bowie,1.7837102374026461
upsee,1.7835225673266397
anear,1.7835225673266397
puled,1.7833348972506333
proke,1.7832410622126302
roily,1.783147227174627
shogs,1.783147227174627
sorgo,1.7829595570986205
opted,1.7829595570986205
bogle,1.7829595570986205
lotte,1.7827718870226144
riven,1.782678051984611
patin,1.782584216946608
sprog,1.7824903819086046
curst,1.7823965468706016
beton,1.7823965468706016
sinky,1.7823965468706016
jakey,1.7823965468706016
lirot,1.7823027118325983
quips,1.7823027118325983
wicks,1.7820212067185888
rangi,1.7820212067185888
arame,1.7818335366425824
derig,1.781739701604579
musts,1.781645866566576
rived,1.7815520315285727
otary,1.7814581964905696
braze,1.7810828563385568
ached,1.7808951862625504
goyle,1.7808013512245473
javas,1.780707516186544
quate,1.7805198461105376
obeah,1.7804260110725345
luger,1.7804260110725345
cauri,1.7804260110725345
logan,1.7801445059585248
hayey,1.7799568358825186
brome,1.7798630008445153
quims,1.7798630008445153
snafu,1.7793938256544994
pucks,1.7792999906164961
troak,1.7791123205404897
blite,1.7788308154264802
meint,1.7788308154264802
capex,1.7785493103124708
negro,1.778267805198461
ghast,1.778173970160458
oller,1.7780801351224547
gumps,1.7780801351224547
speug,1.7780801351224547
berko,1.7780801351224547
mauri,1.7777047949704419
musha,1.7777047949704419
rusks,1.7773294548184293
rifte,1.7773294548184293
sopor,1.777235619780426
rhine,1.7770479497044196
gonef,1.7770479497044196
trier,1.7768602796284132
miasm,1.7768602796284132
missa,1.7768602796284132
coarb,1.7768602796284132
dodos,1.7766726095524068
coffs,1.776297269400394
aglee,1.7761095993243878
scaup,1.7761095993243878
dojos,1.7759219292483814
shiur,1.775734259172375
vills,1.775734259172375
deawy,1.7755465890963686
hansa,1.7753589190203622
diram,1.775265083982359
albee,1.7750774139063525
niner,1.7750774139063525
scogs,1.7750774139063525
yumps,1.7750774139063525
carpi,1.7749835788683495
barny,1.7748897438303461
ploat,1.774795908792343
yarco,1.77470207375434
hoyle,1.77470207375434
pisco,1.7746082387163367
laith,1.7745144036783336
quale,1.7745144036783336
skelf,1.7745144036783336
smarm,1.7745144036783336
tinge,1.7744205686403303
simul,1.7743267336023272
irked,1.7743267336023272
giber,1.7741390635263208
oncet,1.7739513934503144
poops,1.7739513934503144
orgia,1.773857558412311
ditsy,1.7735760532983016
wavey,1.7734822182602985
urial,1.7733883832222952
fadge,1.7733883832222952
tamin,1.7733883832222952
padri,1.7732007131462888
reink,1.7729192080322793
ogled,1.772825372994276
relie,1.772825372994276
rowme,1.772825372994276
forex,1.772825372994276
sauba,1.772731537956273
faxed,1.772731537956273
telic,1.772731537956273
azide,1.7725438678802665
hiree,1.7725438678802665
lapje,1.7722623627662568
sorbo,1.7721685277282537
humps,1.7719808576522473
muled,1.771793187576241
soldo,1.771324012386225
spawl,1.7712301773482217
bowed,1.7711363423102187
misty,1.7711363423102187
butts,1.7711363423102187
matin,1.7710425072722153
hokey,1.7707610021582059
dital,1.7704794970441964
dural,1.770385662006193
dowar,1.77029182696819
swarf,1.7701979919301867
foram,1.7701041568921836
rubel,1.7698226517781739
scrog,1.7698226517781739
donah,1.7698226517781739
studs,1.7690719714741485
bunns,1.7690719714741485
bisom,1.7687904663601388
kohen,1.7686966313221357
wined,1.7686027962841324
maiko,1.7685089612461293
orzos,1.768415126208126
doxie,1.7682274561321196
gawsy,1.7680397860561134
smout,1.7679459510181101
tepoy,1.7679459510181101
mpret,1.767852115980107
aredd,1.767852115980107
mucks,1.7677582809421037
cobia,1.7675706108660973
dawed,1.7674767758280943
zurfs,1.7674767758280943
faded,1.767382940790091
pikis,1.7671952707140846
skids,1.7671014356760815
sonsy,1.766819930562072
shewn,1.7665384254480623
swayl,1.7663507553720559
lohan,1.7662569203340528
busts,1.7662569203340528
pooed,1.7661630852960495
glost,1.765975415220043
scrob,1.765975415220043
redly,1.76588158018204
sophy,1.7657877451440367
gulls,1.7656000750680303
fogie,1.7655062400300272
miaou,1.7655062400300272
louma,1.764943229802008
cline,1.764849394764005
arvee,1.7647555597260016
slums,1.7647555597260016
spims,1.7646617246879985
baric,1.7643802195739888
surgy,1.7640987144599793
smuts,1.763911044383973
visto,1.763911044383973
nance,1.7638172093459699
tokay,1.7637233743079666
tophe,1.7637233743079666
rebid,1.7637233743079666
sulci,1.7636295392699635
duper,1.7636295392699635
pinta,1.7633480341559538
skene,1.7631603640799474
sowfs,1.7631603640799474
scrim,1.7627850239279348
salal,1.7625973538519284
skyey,1.762503518813925
ships,1.762503518813925
flote,1.762409683775922
comal,1.7622220136999156
stonk,1.7622220136999156
riyal,1.7620343436239092
drice,1.7618466735479028
coapt,1.7618466735479028
tauld,1.7616590034718964
stong,1.7616590034718964
hiker,1.7615651684338933
gulet,1.7610021582058741
coady,1.7607206530918644
ethal,1.7607206530918644
opsin,1.7606268180538613
shuts,1.760439147977855
thema,1.7603453129398516
tuina,1.7603453129398516
ketol,1.7602514779018485
sylva,1.7601576428638455
whips,1.7601576428638455
geest,1.7600638078258422
washy,1.7600638078258422
shims,1.7600638078258422
mozos,1.759969972787839
inure,1.7596884676738294
hulls,1.759500797597823
antae,1.759500797597823
yowie,1.759500797597823
porin,1.759500797597823
towsy,1.7593131275218166
causa,1.7592192924838135
ileal,1.758937787369804
twits,1.758937787369804
uredo,1.7587501172937976
corso,1.7586562822557943
paspy,1.7586562822557943
pulao,1.7583747771417848
boffs,1.7581871070657784
roker,1.7581871070657784
embar,1.758093272027775
brail,1.758093272027775
anele,1.757999436989772
aecia,1.757999436989772
owlet,1.7579056019517687
howre,1.7579056019517687
larky,1.7579056019517687
parki,1.7578117669137656
whims,1.7577179318757623
jodel,1.7577179318757623
cymae,1.7576240968377592
motet,1.7575302617997561
scrip,1.7574364267617528
saggy,1.7573425917237497
aport,1.7573425917237497
cooed,1.7573425917237497
sulfo,1.7571549216477433
wadge,1.7571549216477433
halid,1.756967251571737
whear,1.7568734165337336
drent,1.7568734165337336
breid,1.7568734165337336
waxed,1.7564980763817208
spork,1.7563104063057144
wited,1.7563104063057144
amort,1.7562165712677114
cella,1.756028901191705
rewon,1.7559350661537019
sowth,1.7558412311156986
coved,1.7557473960776955
myths,1.7556535610396922
gluer,1.7556535610396922
jawed,1.7554658909636858
visie,1.7553720559256827
squeg,1.7553720559256827
elint,1.7552782208876794
dzhos,1.7551843858496763
kidel,1.7551843858496763
muley,1.75499671577367
unlet,1.7548090456976635
garbo,1.7547152106596604
mooed,1.754621375621657
scala,1.754621375621657
smorg,1.754621375621657
hymns,1.754621375621657
shuls,1.7544337055456507
navew,1.7543398705076476
urali,1.7537768602796284
rubus,1.753589190203622
shily,1.753589190203622
pouke,1.7534015201276156
spewy,1.7532138500516092
myxos,1.7531200150136061
moved,1.7530261799756028
pardy,1.7529323449375998
pleon,1.7528385098995964
zills,1.7528385098995964
synds,1.75265083982359
swamy,1.75265083982359
scuts,1.7523693347095806
bucks,1.7523693347095806
lills,1.7521816646335742
doole,1.752087829595571
derth,1.7519001595195647
winey,1.7518063244815614
asura,1.7517124894435583
harim,1.7514309843295486
dibbs,1.7513371492915455
idola,1.7513371492915455
waded,1.751149479215539
copsy,1.7510556441775358
misgo,1.7508679741015296
chocs,1.7507741390635263
zooms,1.7507741390635263
enate,1.7507741390635263
dedal,1.7507741390635263
haint,1.7506803040255232
lapin,1.75058646898752
tiffs,1.7504926339495168
wynds,1.7503049638735104
bulbs,1.7502111288355071
vawte,1.750117293797504
gride,1.7500234587595007
acerb,1.7498357886834943
dobla,1.7497419536454912
oleic,1.7496481186074881
filar,1.7496481186074881
titis,1.7496481186074881
gimel,1.7495542835694848
donga,1.7494604485314817
avgas,1.7494604485314817
ayelp,1.7492727784554754
stoor,1.7492727784554754
situp,1.749178943417472
varve,1.749178943417472
woald,1.749178943417472
stoit,1.749085108379469
cozie,1.7488974383034626
mihis,1.7488036032654592
pursy,1.7486159331894529
gelid,1.7485220981514498
loche,1.7485220981514498
mopsy,1.7483344280754434
shawn,1.7483344280754434
jills,1.748146757999437
swoln,1.7480529229614339
copal,1.7479590879234306
dhole,1.7479590879234306
cripe,1.7478652528854275
krona,1.7477714178474242
stoss,1.7474899127334147
gobar,1.7474899127334147
laksa,1.7474899127334147
stogy,1.7473960776954114
spics,1.7473960776954114
scatt,1.7473022426574083
penna,1.747114572581402
yowed,1.7469269025053955
omasa,1.7464577273153796
musse,1.7464577273153796
sculs,1.7463638922773763
regar,1.7462700572393732
skogs,1.7462700572393732
rello,1.74617622220137
triac,1.7458947170873604
gusts,1.7450502017453318
massy,1.7449563667073285
cocos,1.7449563667073285
sighs,1.744768696631322
bozos,1.7445810265553157
musit,1.7443933564793093
smeek,1.7442995214413062
grisy,1.744205686403303
cardy,1.7441118513652998
ither,1.7441118513652998
faffs,1.7440180163272967
gismo,1.743736511213287
honda,1.743736511213287
volta,1.7435488411372806
retie,1.7430796659472647
curat,1.7430796659472647
theca,1.7430796659472647
damme,1.7429858309092616
rille,1.7429858309092616
flied,1.7427981608332552
koker,1.7425166557192455
larum,1.7423289856432391
inker,1.742235150605236
raita,1.7421413155672327
muted,1.7420474805292296
amrit,1.7416721403772168
mirex,1.7415783053392138
wiper,1.7414844703012105
mardy,1.7413906352632074
javel,1.7413906352632074
spiks,1.7411091301491977
prief,1.7409214600731913
stept,1.7407337899971849
ligne,1.7406399549591818
cooey,1.7405461199211785
muist,1.740170779769166
netop,1.7400769447311626
taxor,1.7400769447311626
betid,1.7399831096931595
clave,1.7399831096931595
aarti,1.7398892746551562
jomos,1.739795439617153
spall,1.7395139345031434
mojos,1.7395139345031434
grued,1.7394200994651403
chape,1.739232429389134
booed,1.739232429389134
tyned,1.7391385943511306
swops,1.7390447593131275
enlit,1.7390447593131275
frist,1.7390447593131275
layin,1.7388570892371211
kenaf,1.7388570892371211
drant,1.7386694191611147
celom,1.7385755841231116
flubs,1.7383879140471052
perdy,1.7383879140471052
redip,1.738294079009102
apiol,1.7382002439710988
sough,1.7382002439710988
swank,1.7380125738950924
onely,1.7379187388570891
piend,1.737824903819086
taira,1.7375433987050766
cozen,1.7374495636670733
swang,1.7374495636670733
malty,1.7373557286290702
aleph,1.7371680585530638
biped,1.7370742235150605
ergot,1.7370742235150605
goffs,1.7369803884770574
eikon,1.7369803884770574
bield,1.7369803884770574
hurst,1.7369803884770574
plyer,1.736886553439054
grein,1.736792718401051
cital,1.736792718401051
chums,1.7365112132870413
dulia,1.736323543211035
cozed,1.736323543211035
meiny,1.7362297081730318
fogey,1.7361358731350287
omber,1.7356666979450126
livre,1.7354790278690062
capot,1.7352913577929998
slugs,1.7352913577929998
chivs,1.7350098526789903
gisms,1.7350098526789903
lepid,1.7349160176409872
vower,1.734822182602984
nappe,1.734822182602984
libra,1.7347283475649808
blist,1.7346345125269775
vison,1.7345406774889744
toric,1.7344468424509711
dikey,1.7342591723749647
haily,1.7341653373369617
kumys,1.733883832222952
zitis,1.7336961621469458
glair,1.7336961621469458
mozed,1.7336023271089425
skint,1.7332269869569297
leone,1.7331331519189266
donne,1.7331331519189266
foyle,1.7330393168809233
boobs,1.7330393168809233
bisks,1.7326639767289105
nixer,1.7325701416909074
dogan,1.7325701416909074
stoup,1.732382471614901
pucer,1.7321009665008915
argot,1.7321009665008915
accas,1.7321009665008915
owled,1.7321009665008915
agger,1.7321009665008915
andro,1.7320071314628882
prent,1.7320071314628882
skimo,1.7319132964248851
moxie,1.7318194613868818
samba,1.7318194613868818
peyse,1.7318194613868818
besee,1.7315379562728723
podge,1.731444121234869
panty,1.731444121234869
dault,1.731350286196866
stilb,1.731350286196866
gucks,1.7311626161208595
becap,1.7311626161208595
binal,1.7309749460448531
poxed,1.7307872759688467
amnio,1.7306934409308437
jinns,1.730411935816834
tangi,1.730411935816834
messy,1.730411935816834
freon,1.7303181007788309
shogi,1.7301304307028245
onlay,1.729942760626818
legit,1.729942760626818
kvass,1.7295674204748053
bassy,1.7295674204748053
armil,1.7294735854368022
debag,1.7293797503987989
lowan,1.7293797503987989
rawin,1.7291920803227925
glode,1.7291920803227925
oxter,1.7291920803227925
fujis,1.7290982452847894
unled,1.729004410246786
lucre,1.729004410246786
woofs,1.728910575208783
gosht,1.7288167401707797
terne,1.7286290700947733
nudie,1.7286290700947733
twire,1.7285352350567702
shuns,1.7283475649807638
goeth,1.7282537299427607
whigs,1.7282537299427607
mimeo,1.7282537299427607
yucks,1.7281598949047574
cutey,1.727972224828751
jeffs,1.727972224828751
vined,1.727878389790748
corni,1.7275030496387351
miggs,1.7275030496387351
demit,1.7274092146007318
zooks,1.7272215445247254
laund,1.7270338744487193
ratoo,1.726940039410716
scall,1.7268462043727129
shrow,1.7268462043727129
auric,1.7268462043727129
rioja,1.7267523693347095
tabid,1.7266585342967065
piked,1.7261893591066904
reney,1.726001689030684
bardy,1.726001689030684
loric,1.7259078539926809
argol,1.7257201839166745
tusks,1.7257201839166745
skips,1.7256263488786714
domed,1.725438678802665
thine,1.725438678802665
execs,1.7253448437646617
capri,1.7252510087266586
stums,1.7251571736886553
hucks,1.7250633386506522
sloot,1.7250633386506522
buist,1.7247818335366425
strum,1.7246879984986394
lurer,1.724594163460636
ponga,1.724594163460636
aswim,1.724594163460636
slubs,1.724500328422633
intra,1.724500328422633
pepla,1.724500328422633
eathe,1.72440649338463
roary,1.7243126583466266
stimy,1.7243126583466266
styli,1.7241249882706202
krait,1.7240311532326171
wanze,1.7240311532326171
googs,1.7238434831566107
hakea,1.7237496481186074
fuero,1.723468143004598
pyxis,1.7233743079665946
hejra,1.7233743079665946
skims,1.7231866378905882
scody,1.7230928028525851
girsh,1.722998967814582
bosky,1.7229051327765788
peavy,1.7229051327765788
melty,1.7228112977385757
titre,1.7227174627005724
zimbs,1.7226236276625693
canty,1.7226236276625693
liven,1.722529792624566
orgue,1.722529792624566
jooks,1.722529792624566
algor,1.722529792624566
fouat,1.7224359575865629
traik,1.7223421225485596
betta,1.7222482875105565
enorm,1.7222482875105565
junks,1.7222482875105565
teste,1.7221544524725532
fleam,1.7221544524725532
coxed,1.7219667823965468
kauri,1.7218729473585437
khuds,1.7218729473585437
bitsy,1.7217791123205406
brule,1.7216852772825373
smalm,1.7214976072065309
lived,1.7214037721685278
bobos,1.7214037721685278
takin,1.7213099371305245
adsum,1.7212161020925214
dorty,1.7209345969785117
inspo,1.7207469269025053
atony,1.7206530918645022
lovat,1.720559256826499
bouge,1.720559256826499
merel,1.720559256826499
gleba,1.7201839166744863
chiel,1.720090081636483
draco,1.720090081636483
manty,1.7199024115604766
modge,1.7199024115604766
sansa,1.7198085765224735
leuco,1.7197147414844702
cozey,1.7195270714084638
derro,1.7195270714084638
cecal,1.719057896218448
tecta,1.719057896218448
pokal,1.7189640611804449
jocos,1.7188702261424416
scrow,1.7187763911044385
knubs,1.718588721028432
skatt,1.7184948859904288
lyted,1.7183072159144224
dinge,1.7183072159144224
agoge,1.7182133808764193
summa,1.7182133808764193
doilt,1.7180257108004129
snipy,1.7180257108004129
arepa,1.7180257108004129
fulls,1.7178380407244065
touze,1.7177442056864034
koffs,1.7177442056864034
ocker,1.7176503706484
boyla,1.717556535610397
ferly,1.7174627005723937
douma,1.7173688655343906
wacke,1.7172750304963873
lusks,1.7171811954583842
scuse,1.7171811954583842
parvo,1.717087360420381
panko,1.717087360420381
unsod,1.717087360420381
cimar,1.7168058553063714
cogue,1.7168058553063714
darcy,1.716618185230365
coded,1.716618185230365
urped,1.716524350192362
sumps,1.7164305151543586
tuism,1.7163366801163555
skell,1.7162428450783522
phage,1.7161490100403491
urent,1.7161490100403491
mowra,1.7161490100403491
amino,1.7160551750023458
nepit,1.7160551750023458
reave,1.7158675049263394
conga,1.7157736698883364
tical,1.7154921647743266
joule,1.7153983297363236
divis,1.7148353195083044
rewin,1.714647649432298
owned,1.714647649432298
miked,1.714647649432298
dazed,1.7145538143942949
epact,1.7145538143942949
shows,1.7143661443182885
roque,1.714178474242282
kooks,1.7140846392042788
fogle,1.7139908041662757
iller,1.7137092990522662
freit,1.7137092990522662
triol,1.7133339589002534
narky,1.71324012386225
busti,1.71324012386225
yawey,1.71324012386225
patly,1.713146288824247
bluet,1.7130524537862437
lakin,1.7127709486722342
hirer,1.7127709486722342
tilak,1.712677113634231
upter,1.7125832785962278
gyred,1.7124894435582247
ergon,1.7123956085202214
dined,1.7123017734822183
biggs,1.712114103406212
uteri,1.7120202683682086
copay,1.7117387632541992
elvan,1.7116449282161958
hoven,1.7114572581401895
ruble,1.7114572581401895
bumfs,1.7113634231021864
mandi,1.711269588064183
doped,1.71117575302618
morra,1.7110819179881769
ploye,1.7108942479121705
aboil,1.7108942479121705
ocher,1.7108004128741672
blert,1.7108004128741672
lurex,1.710706577836164
clart,1.710706577836164
retox,1.710706577836164
capon,1.7106127427981608
vaded,1.7104250727221544
urnal,1.7104250727221544
darky,1.7103312376841513
hoved,1.7103312376841513
axmen,1.710237402646148
laari,1.7099558975321385
rupia,1.7098620624941354
rente,1.7098620624941354
flite,1.7098620624941354
talar,1.709768227456132
maror,1.709768227456132
desex,1.709674392418129
rangy,1.709674392418129
henry,1.709674392418129
liman,1.7095805573801257
simis,1.7094867223421226
pikey,1.7093928873041193
rebop,1.7091113821901098
vogie,1.7085483719620906
galop,1.7084545369240876
surfy,1.7080791967720748
nidal,1.7080791967720748
mamee,1.7079853617340715
decaf,1.707703856620062
amate,1.7076100215820587
argon,1.7074223515060523
orang,1.7073285164680492
jurel,1.7073285164680492
ulnar,1.707234681430046
imids,1.707234681430046
chugs,1.7070470113540397
foyne,1.7069531763160364
gauje,1.7068593412780333
scows,1.706296331050014
atrip,1.7061086609740077
bowne,1.7061086609740077
linac,1.7060148259360044
kyrie,1.7058271558599982
tanto,1.705733320821995
bokeh,1.705733320821995
nkosi,1.7055456507459885
kicks,1.705264145631979
oracy,1.705264145631979
brent,1.7050764755559726
boxen,1.7049826405179693
pupae,1.7048888054799662
forze,1.7048888054799662
banty,1.7045134653279534
bodge,1.7045134653279534
cagot,1.7045134653279534
kipps,1.7044196302899504
gibel,1.7039504550999343
cered,1.7038566200619312
boxed,1.7038566200619312
skyrs,1.7036689499859248
praty,1.703293609833912
pagri,1.703293609833912
panim,1.703199774795909
incel,1.703199774795909
paska,1.702824434643896
kendo,1.7026367645678897
appel,1.7026367645678897
pervo,1.7025429295298864
arnut,1.7025429295298864
dynel,1.7024490944918833
aleck,1.70235525945388
tragi,1.702261424415877
reify,1.7020737543398705
fonda,1.7020737543398705
cloye,1.7020737543398705
gogos,1.7019799193018674
bialy,1.7019799193018674
magot,1.701792249225861
eaved,1.701792249225861
wulls,1.7016045791498546
macon,1.7012292389978418
jerid,1.7012292389978418
mered,1.7011354039598385
ollie,1.7010415689218354
cloke,1.7010415689218354
puker,1.7009477338838321
abbas,1.7007600638078257
felid,1.7007600638078257
jaxie,1.7007600638078257
mimer,1.7005723937318196
tyran,1.7004785586938163
buran,1.7002908886178099
lathi,1.7000093835038004
esses,1.7000093835038004
dited,1.7000093835038004
dured,1.699915548465797
yurta,1.699821713427794
nomen,1.6997278783897907
tossy,1.6996340433517876
slurb,1.6994463732757812
conne,1.6994463732757812
biked,1.6992587031997748
zobos,1.698883363047762
tubed,1.698789528009759
motte,1.698789528009759
bogue,1.6986956929717556
cuber,1.6986018579337525
boded,1.6985080228957492
leese,1.6984141878577461
areca,1.6983203528197428
lotta,1.6983203528197428
rurus,1.6983203528197428
chics,1.6982265177817397
unsaw,1.6981326827437364
buaze,1.697851177629727
splog,1.6974758374777141
fusts,1.6972881674017077
niffs,1.6972881674017077
treen,1.696912827249695
sirih,1.6967251571736885
pengo,1.6966313221356855
stown,1.6965374870976824
banco,1.696443652059679
swobs,1.696349817021676
chubs,1.6962559819836727
akkas,1.6961621469456696
polje,1.6961621469456696
weest,1.6960683119076663
porty,1.6960683119076663
gadge,1.6960683119076663
lysin,1.6959744768696632
prier,1.6958806418316599
pombe,1.6957868067936568
treed,1.6957868067936568
ravin,1.6956929717556535
gemot,1.6956929717556535
obeli,1.695411466641644
artic,1.695317631603641
hooey,1.6951299615276345
malic,1.6947546213756217
rimer,1.6946607863376184
soddy,1.6945669512996153
feint,1.694473116261612
pilau,1.694473116261612
diffs,1.694379281223609
skody,1.6942854461856056
giust,1.693910106033593
perdu,1.6937224359575866
faena,1.6937224359575866
treif,1.6936286009195833
garth,1.693440930843577
mixer,1.6932532607675705
verra,1.6930655906915641
odism,1.6930655906915641
abord,1.692971755653561
vasal,1.692971755653561
fauve,1.6928779206155578
henna,1.6928779206155578
drusy,1.6926902505395516
blart,1.6925964155015483
todde,1.6925025804635452
eider,1.6921272403115324
noyau,1.691939570235526
allee,1.6917519001595196
lemma,1.6915642300835132
syncs,1.69147039504551
pudus,1.69147039504551
ferny,1.6913765600075068
hiant,1.6911888899315004
tuple,1.6911888899315004
anent,1.6910950548934973
lossy,1.6910950548934973
ybore,1.691001219855494
tided,1.6908135497794876
gadje,1.6908135497794876
luged,1.6908135497794876
quean,1.6905320446654781
lubed,1.6902505395514684
zoism,1.6900628694754622
benty,1.689969034437459
waldo,1.6898751993994559
renin,1.6898751993994559
sycon,1.6895936942854461
kutus,1.6894060242094397
hashy,1.6893121891714367
grice,1.6888430139814206
yrneh,1.6888430139814206
podex,1.6886553439054144
cluey,1.688561508867411
vairy,1.688561508867411
loach,1.688467673829408
troat,1.6883738387914047
tufts,1.6882800037534016
minke,1.6878108285633855
talcy,1.6877169935253824
butle,1.6877169935253824
pagod,1.687529323449376
peter,1.687529323449376
lordy,1.687529323449376
joyed,1.6874354884113727
sabha,1.6874354884113727
pasha,1.6873416533733696
blued,1.6872478183353665
ruffs,1.6872478183353665
smeke,1.6871539832973632
picra,1.6869663132213568
snugs,1.6869663132213568
combe,1.6869663132213568
brant,1.6868724781833537
fisty,1.6867786431453504
bekah,1.6867786431453504
wheal,1.6866848081073473
sunns,1.6862156329173312
sicht,1.6861217978793281
gusli,1.686027962841325
urged,1.6857464577273154
jelab,1.6857464577273154
decad,1.685558787651309
joram,1.685558787651309
parky,1.6854649526133059
ayont,1.6852772825372995
ouzos,1.6851834474992962
raird,1.6849957774232898
stubs,1.6849019423852867
rahui,1.6847142723092803
gibed,1.6845266022332739
argil,1.6844327671952708
hiver,1.6843389321572675
naira,1.6843389321572675
rhime,1.6842450971192644
spuds,1.684057427043258
swims,1.684057427043258
humfs,1.684057427043258
kurta,1.683588251853242
brust,1.6834944168152388
botte,1.6834005817772357
fucks,1.6834005817772357
kehua,1.6832129117012293
maria,1.683025241625223
jaded,1.6828375715492165
amour,1.6827437365112132
riata,1.6826499014732101
gular,1.6825560664352068
grike,1.6825560664352068
zlote,1.6825560664352068
rejon,1.6825560664352068
barro,1.6822745613211973
quena,1.682180726283194
barmy,1.682086891245191
minge,1.6818992211691846
genom,1.6818053861311815
rewax,1.681617716055175
linga,1.6814300459791687
talky,1.6814300459791687
bonne,1.6813362109411654
beryl,1.6812423759031623
blubs,1.6810547058271559
yrent,1.6808670357511495
bogan,1.6807732007131464
melic,1.6802101904851272
coost,1.6802101904851272
scudo,1.680116355447124
codex,1.6798348503331144
peage,1.6798348503331144
frati,1.679741015295111
tenon,1.6795533452191047
bedad,1.6795533452191047
abrin,1.6795533452191047
spifs,1.6791780050670921
wurst,1.6790841700290888
shoos,1.678614994839073
doric,1.6783334897250632
noily,1.6783334897250632
ouzel,1.6782396546870602
agrin,1.6782396546870602
ering,1.6780519846110538
ooped,1.6780519846110538
flota,1.6779581495730507
sclim,1.6777704794970443
milor,1.6771136342310218
tenno,1.6768321291170123
sulus,1.6767382940790092
snoot,1.6767382940790092
cysts,1.676644459041006
hoxed,1.6765506240030028
snubs,1.67617528385099
pumie,1.6759876137749836
meith,1.6759876137749836
chiao,1.675706108660974
doily,1.6754246035469644
malik,1.6754246035469644
micra,1.6754246035469644
veale,1.6753307685089613
swede,1.675143098432955
trist,1.675143098432955
baith,1.675143098432955
yiked,1.6750492633949516
nitro,1.6745800882049358
ormer,1.6745800882049358
sixmo,1.6744862531669324
clipe,1.6744862531669324
lyart,1.6743924181289294
groma,1.674204748052923
etyma,1.674204748052923
tarty,1.6741109130149199
guano,1.6739232429389135
aioli,1.6739232429389135
ahold,1.6739232429389135
ricer,1.673735572862907
addle,1.6734540677488974
slojd,1.6734540677488974
wisps,1.6734540677488974
downa,1.6734540677488974
rabic,1.6733602327108943
erugo,1.6733602327108943
rumal,1.673172562634888
enoki,1.6728910575208782
prore,1.6728910575208782
palki,1.672797222482875
ngaio,1.672797222482875
snift,1.672703387444872
tendu,1.672234212254856
clime,1.6720465421788495
hiked,1.6719527071408464
cauld,1.6718588721028431
larch,1.6718588721028431
begot,1.6718588721028431
glugs,1.6718588721028431
highs,1.6716712020268367
sibyl,1.6715773669888336
scuds,1.6713896969128272
zazen,1.6713896969128272
bonze,1.6713896969128272
pumps,1.6712020268368208
wroke,1.6711081917988178
firer,1.6711081917988178
fetwa,1.6709205217228114
fermi,1.6709205217228114
uveal,1.670826686684808
bluey,1.6704513465327953
reird,1.6704513465327953
gymps,1.6703575114947922
snool,1.6703575114947922
pruta,1.6701698414187858
gamme,1.6699821713427794
fiscs,1.6699821713427794
purda,1.6699821713427794
taxol,1.6698883363047763
prima,1.669794501266773
dusks,1.6696068311907666
sucks,1.6695129961527635
terek,1.6694191611147602
miaul,1.669325326076757
sokol,1.6692314910387538
borty,1.6691376560007507
lawin,1.6690438209627474
barfi,1.6689499859247443
brier,1.6689499859247443
genty,1.668762315848738
abear,1.6686684808107348
droil,1.6684808107347284
inust,1.6684808107347284
yapon,1.668293140658722
farci,1.6681993056207187
clary,1.6681054705827156
venae,1.6681054705827156
sooky,1.667823965468706
jobed,1.667823965468706
fient,1.6677301304307028
eldin,1.6676362953926995
